,pk_cid,short_term_deposit,funds,securities,long_term_deposit,have_inversion_products,propensity_score,propensity_segment
373743,1485271,0,0,0,0,0,0.0042896336,Low
373744,1485273,0,0,0,0,0,0.0001402019,Low
373745,1485274,0,0,0,0,0,0.00013351979,Low
373746,1485275,0,0,0,0,0,0.00023982402,Low
373747,1485276,0,0,0,0,0,0.00013365647,Low
373748,1485277,0,0,0,0,0,0.00031156343,Low
373749,1485278,0,0,0,0,0,0.0017118264,Low
373750,1485279,0,0,0,0,0,0.0011368721,Low
373751,1485280,0,0,0,0,0,0.00013603167,Low
373752,1485281,0,0,0,0,0,0.0027490675,Low
373753,1485284,0,0,0,0,0,0.00058786984,Low
373754,1485285,0,0,0,0,0,0.0001402019,Low
373755,1485286,0,0,0,0,0,0.00022601032,Low
373756,1485287,0,0,0,0,0,0.01924115,Low
373757,1485288,0,0,0,0,0,0.0011368721,Low
373758,1485290,0,0,0,0,0,0.0052272324,Low
373759,1485292,0,0,0,0,0,0.0004754329,Low
373760,1485294,0,0,0,0,0,0.00021817193,Low
373761,1485295,0,0,0,0,0,0.004606768,Low
373762,1485296,0,0,0,0,0,0.0002178674,Low
373763,1485297,0,0,0,0,0,9.5297255e-05,Low
373764,1485298,0,0,0,0,0,0.00013603167,Low
373765,1485299,0,0,0,0,0,0.0027513679,Low
373766,1485300,0,0,0,0,0,0.00022481022,Low
373767,1485301,0,0,0,0,0,0.004839922,Low
373768,1485302,0,0,0,0,0,0.0004632728,Low
373769,1485303,0,0,0,0,0,0.0046268515,Low
373770,1485304,0,0,0,0,0,0.0006560964,Low
373771,1485306,0,0,0,0,0,0.00022601032,Low
373772,1485307,0,0,0,0,0,0.00037596832,Low
373773,1485308,0,0,0,0,0,0.0001730834,Low
373774,1485309,0,0,0,0,0,0.0029732636,Low
373775,1485310,0,0,0,0,0,0.017651184,Low
373776,1485311,0,0,0,0,0,0.00013603167,Low
373777,1485312,0,0,0,0,0,0.0004902829,Low
373778,1485313,0,0,0,0,0,0.0010712051,Low
373779,1485314,0,0,0,0,0,0.0001402019,Low
373780,1485315,0,0,0,0,0,0.000111438545,Low
373781,1485316,0,0,0,0,0,0.00027241863,Low
373782,1485317,0,0,0,0,0,0.0020909929,Low
373783,1485318,0,0,0,0,0,0.00013603167,Low
373784,1485319,0,0,0,0,0,0.0011905341,Low
373785,1485320,0,0,0,0,0,0.0001571113,Low
373786,1485321,0,0,0,0,0,0.009609053,Low
373787,1485322,0,0,0,0,0,0.00058786984,Low
373788,1485323,0,0,0,0,0,0.017651184,Low
373789,1485324,0,0,0,0,0,0.0001402019,Low
373790,1485325,0,0,0,0,0,0.0046268515,Low
373791,1485327,0,0,0,0,0,0.00022865881,Low
373792,1485328,0,0,0,0,0,0.000620813,Low
373793,1485329,0,0,0,0,0,0.00027241863,Low
373794,1485330,0,0,0,0,0,0.0015750277,Low
373795,1485331,0,0,0,0,0,0.0010712051,Low
373796,1485332,0,0,0,0,0,0.00047537987,Low
373797,1485333,0,0,0,0,0,0.0007293309,Low
373798,1485334,0,0,0,0,0,0.00014416965,Low
373799,1485335,0,0,0,0,0,0.0010511185,Low
373800,1485336,0,0,0,0,0,0.00011589547,Low
373801,1485337,0,0,0,0,0,0.05937085,Low
373802,1485338,0,0,0,0,0,0.00013365647,Low
373803,1485339,0,0,0,0,0,0.00017319963,Low
373804,1485340,0,0,0,0,0,0.0007407488,Low
373805,1485341,0,0,0,0,0,0.0027513679,Low
373806,1485342,0,0,0,0,0,0.0009989956,Low
373807,1485343,0,0,0,0,0,0.0023883644,Low
373808,1485344,0,0,0,0,0,0.00012859408,Low
373809,1485345,0,0,0,0,0,0.0001402019,Low
373810,1485346,0,0,0,0,0,0.0051408233,Low
373811,1485347,0,0,0,0,0,0.0011905341,Low
373812,1485348,0,0,0,0,0,0.00024185736,Low
373813,1485349,0,0,0,0,0,0.00020472327,Low
373814,1485350,0,0,0,0,0,0.0001402019,Low
373815,1485351,0,0,0,0,0,0.0047541577,Low
373816,1485352,0,0,0,0,0,0.0002442349,Low
373817,1485353,0,0,0,0,0,0.013800049,Low
373818,1485355,0,0,0,0,0,0.0007697949,Low
373819,1485356,0,0,0,0,0,0.00013603167,Low
373820,1485357,0,0,0,0,0,0.00013365647,Low
373821,1485358,0,0,0,0,0,0.0003644497,Low
373822,1485359,0,0,0,0,0,0.0001730834,Low
373823,1485360,0,0,0,0,0,0.0014803467,Low
373824,1485361,0,0,0,0,0,0.004816927,Low
373825,1485362,0,0,0,0,0,0.0017471054,Low
373826,1485363,0,0,0,0,0,0.00015403946,Low
373827,1485365,0,0,0,0,0,0.0008734688,Low
373828,1485366,0,0,0,0,0,0.00013365647,Low
373829,1485367,0,0,0,0,0,0.00021685501,Low
373830,1485368,0,0,0,0,0,0.00025653272,Low
373831,1485369,0,0,0,0,0,0.0008198137,Low
373832,1485370,0,0,0,0,0,0.00031156343,Low
373833,1485371,0,0,0,0,0,0.0008734688,Low
373834,1485372,0,0,0,0,0,0.00013603167,Low
373835,1485374,0,0,0,0,0,0.013062636,Low
373836,1485375,0,0,0,0,0,0.38129076,Low
373837,1485376,0,0,0,0,0,0.00013365647,Low
373838,1485377,0,0,0,0,0,0.0017268683,Low
373839,1485378,0,0,0,0,0,0.0005090973,Low
373840,1485379,0,0,0,0,0,0.00021903632,Low
373841,1485380,0,0,0,0,0,0.00011589547,Low
373842,1485381,0,0,0,0,0,0.00021685501,Low
373843,1485382,0,0,0,0,0,0.00011589547,Low
373844,1485383,0,0,0,0,0,0.0006740402,Low
373845,1485384,0,0,0,0,0,0.00028819402,Low
373846,1485385,0,0,0,0,0,0.00011589547,Low
373847,1485386,0,0,0,0,0,0.00016710516,Low
373848,1485387,0,0,0,0,0,0.0034621924,Low
373849,1485388,0,0,0,0,0,0.00024185736,Low
373850,1485389,0,0,0,0,0,0.00047103583,Low
373851,1485391,0,0,0,0,0,0.93854237,Top
373852,1485393,0,0,0,0,0,0.00013603167,Low
373853,1485394,0,0,0,0,0,0.0029732636,Low
373854,1485395,0,0,0,0,0,0.0005892961,Low
373855,1485396,0,0,0,0,0,0.0052458216,Low
373856,1485397,0,0,0,0,0,0.00058786984,Low
373857,1485398,0,0,0,0,0,0.27812958,Low
373858,1485400,0,0,0,0,0,0.00033664712,Low
373859,1485402,0,0,0,0,0,0.00024185736,Low
373860,1485403,0,0,0,0,0,0.00019278422,Low
373861,1485404,0,0,0,0,0,0.0002695406,Low
373862,1485405,0,0,0,0,0,0.0071569993,Low
373863,1485406,0,0,0,0,0,0.0033037018,Low
373864,1485407,0,0,0,0,0,0.0029732636,Low
373865,1485408,0,0,0,0,0,0.00013365647,Low
373866,1485409,0,0,0,0,0,0.0011905341,Low
373867,1485410,0,0,0,0,0,0.0001730834,Low
373868,1485412,0,0,0,0,0,0.00012859408,Low
373869,1485413,0,0,0,0,0,0.002077212,Low
373870,1485414,0,0,0,0,0,0.0001680032,Low
373871,1485415,0,0,0,0,0,0.00036458782,Low
373872,1485416,0,0,0,0,0,0.00017149467,Low
373873,1485417,0,0,0,0,0,0.0029732636,Low
373874,1485418,0,0,0,0,0,0.0058306414,Low
373875,1485420,0,0,0,0,0,0.00067460956,Low
373876,1485421,0,0,0,0,0,0.00016102983,Low
373877,1485422,0,0,0,0,0,0.00013603167,Low
373878,1485423,0,0,0,0,0,0.001728625,Low
373879,1485424,0,0,0,0,0,0.00023982402,Low
373880,1485425,0,0,0,0,0,0.00077960745,Low
373881,1485426,0,0,0,0,0,0.00014077606,Low
373882,1485427,0,0,0,0,0,0.0012268382,Low
373883,1485428,0,0,0,0,0,0.0019403712,Low
373884,1485429,0,0,0,0,0,0.00013603167,Low
373885,1485430,0,0,0,0,0,0.0005892961,Low
373886,1485431,0,0,0,0,0,0.00031559003,Low
373887,1485432,0,0,0,0,0,0.00013603167,Low
373888,1485433,0,0,0,0,0,0.00024130043,Low
373889,1485434,0,0,0,0,0,0.00026426758,Low
373890,1485435,0,0,0,0,0,0.0029732636,Low
373891,1485436,0,0,0,0,0,0.00037927102,Low
373892,1485437,0,0,0,0,0,0.00068352517,Low
373893,1485438,0,0,0,0,0,0.00047103583,Low
373894,1485439,0,0,0,0,0,0.00023982402,Low
373895,1485440,0,0,0,0,0,0.0013986476,Low
373896,1485441,0,0,0,0,0,0.0027490675,Low
373897,1485442,0,0,0,0,0,0.2045562,Low
373898,1485443,0,0,0,0,0,0.00019278422,Low
373899,1485444,0,0,0,0,0,0.0008734688,Low
373900,1485445,0,0,0,0,0,0.00013632253,Low
373901,1485446,0,0,0,0,0,0.00553183,Low
373902,1485447,0,0,0,0,0,0.00032789644,Low
373903,1485448,0,0,0,0,0,0.0002504235,Low
373904,1485449,0,0,0,0,0,0.00022481022,Low
373905,1485451,0,0,0,0,0,0.0010557425,Low
373906,1485452,0,0,0,0,0,0.0002178674,Low
373907,1485453,0,0,0,0,0,0.00013365647,Low
373908,1485455,0,0,0,0,0,0.002570819,Low
373909,1485456,0,0,0,0,0,0.004606768,Low
373910,1485457,0,0,0,0,0,0.0002692506,Low
373911,1485458,0,0,0,0,0,0.0019941537,Low
373912,1485459,0,0,0,0,0,0.0003115076,Low
373913,1485460,0,0,0,0,0,0.00022062613,Low
373914,1485462,0,0,0,0,0,0.00016718835,Low
373915,1485463,0,0,0,0,0,0.0002178674,Low
373916,1485464,0,0,0,0,0,0.001295892,Low
373917,1485465,0,0,0,0,0,0.0014302921,Low
373918,1485466,0,0,0,0,0,0.00018912465,Low
373919,1485467,0,0,0,0,0,0.00010772672,Low
373920,1485468,0,0,0,0,0,0.112064086,Low
373921,1485469,0,0,0,0,0,0.0006746957,Low
373922,1485471,0,0,0,0,0,0.00048725924,Low
373923,1485472,0,0,0,0,0,0.00022481022,Low
373924,1485473,0,0,0,0,0,0.0023670348,Low
373925,1485474,0,0,0,0,0,0.0006740402,Low
373926,1485475,0,0,0,0,0,0.00037957975,Low
373927,1485476,0,0,0,0,0,0.031942826,Low
373928,1485477,0,0,0,0,0,0.0002943714,Low
373929,1485478,0,0,0,0,0,0.0002178674,Low
373930,1485479,0,0,0,0,0,0.0016152337,Low
373931,1485480,0,0,0,0,0,0.02964022,Low
373932,1485481,0,0,0,0,0,0.00048089758,Low
373933,1485482,0,0,0,0,0,0.0013922792,Low
373934,1485483,0,0,0,0,0,0.0033054512,Low
373935,1485485,0,0,0,0,0,0.102129,Low
373936,1485486,0,0,0,0,0,0.0031712926,Low
373937,1485487,0,0,0,0,0,0.0014931756,Low
373938,1485488,0,0,0,0,0,0.00011878412,Low
373939,1485489,0,0,0,0,0,0.001018942,Low
373940,1485490,0,0,0,0,0,0.00036458782,Low
373941,1485491,0,0,0,0,0,0.0020032513,Low
373942,1485492,0,0,0,0,0,0.00048038998,Low
373943,1485493,0,0,0,0,0,0.0024057638,Low
373944,1485494,0,0,0,0,0,0.00030009003,Low
373945,1485495,0,0,0,0,0,0.00076340325,Low
373946,1485496,0,0,0,0,0,0.00074864266,Low
373947,1485497,0,0,0,0,0,0.00023982402,Low
373948,1485498,0,0,0,0,0,0.017197143,Low
373949,1485499,0,0,0,0,0,0.0002943714,Low
373950,1485500,0,0,0,0,0,0.00047103583,Low
373951,1485501,0,0,0,0,0,0.0006746957,Low
373952,1485502,0,0,0,0,0,0.0008116231,Low
373953,1485503,0,0,0,0,0,0.0011368721,Low
373954,1485504,0,0,0,0,0,0.00029159014,Low
373955,1485505,0,0,0,0,0,0.0003258124,Low
373956,1485506,0,0,0,0,0,0.0243497,Low
373957,1485507,0,0,0,0,0,0.00024185736,Low
373958,1485508,0,0,0,0,0,0.012407684,Low
373959,1485510,0,0,0,0,0,0.0007407488,Low
373960,1485511,0,0,0,0,0,0.0038033957,Low
373961,1485514,0,0,0,0,0,0.00013351979,Low
373962,1485515,0,0,0,0,0,0.001018942,Low
373963,1485516,0,0,0,0,0,0.28484157,Low
373964,1485518,0,0,0,0,0,0.001293891,Low
373965,1485519,0,0,0,0,0,0.0002178674,Low
373966,1485520,0,0,0,0,0,0.0001730834,Low
373967,1485521,0,0,0,0,0,0.0033054512,Low
373968,1485522,0,0,0,0,0,0.00030009003,Low
373969,1485523,0,0,0,0,0,0.0012122194,Low
373970,1485524,0,0,0,0,0,0.00013365647,Low
373971,1485525,0,0,0,0,0,0.010431443,Low
373972,1485526,0,0,0,0,0,0.00023982402,Low
373973,1485527,0,0,0,0,0,0.0015538054,Low
373974,1485528,0,0,0,0,0,0.0019948569,Low
373975,1485529,0,0,0,0,0,0.0014666799,Low
373976,1485530,0,0,0,0,0,0.00022454673,Low
373977,1485531,0,0,0,0,0,0.00013365647,Low
373978,1485532,0,0,0,0,0,0.0006740402,Low
373979,1485533,0,0,0,0,0,0.00022601032,Low
373980,1485534,0,0,0,0,0,0.00014077606,Low
373981,1485535,0,0,0,0,0,0.0037924428,Low
373982,1485536,0,0,0,0,0,0.0012268382,Low
373983,1485538,0,0,0,0,0,0.0003294852,Low
373984,1485539,0,0,0,0,0,0.0067712837,Low
373985,1485540,0,0,0,0,0,0.011883329,Low
373986,1485541,0,0,0,0,0,0.00030009003,Low
373987,1485542,0,0,0,0,0,0.00022601032,Low
373988,1485543,0,0,0,0,0,0.00014077606,Low
373989,1485544,0,0,0,0,0,0.00071014906,Low
373990,1485545,0,0,0,0,0,0.00022865881,Low
373991,1485546,0,0,0,0,0,0.001796751,Low
373992,1485547,0,0,0,0,0,0.00018476519,Low
373993,1485548,0,0,0,0,0,0.10432553,Low
373994,1485549,0,0,0,0,0,0.00023278092,Low
373995,1485550,0,0,0,0,0,0.0016870028,Low
373996,1485551,0,0,0,0,0,0.0007480814,Low
373997,1485552,0,0,0,0,0,0.00020472327,Low
373998,1485553,0,0,0,0,0,0.00014077606,Low
373999,1485554,0,0,0,0,0,0.00011878412,Low
374000,1485555,0,0,0,0,0,0.00071014906,Low
374001,1485556,0,0,0,0,0,0.00023278092,Low
374002,1485557,0,0,0,0,0,0.00013965738,Low
374003,1485558,0,0,0,0,0,0.0009880691,Low
374004,1485559,0,0,0,0,0,0.00022601032,Low
374005,1485560,0,0,0,0,0,0.0034621924,Low
374006,1485561,0,0,0,0,0,0.00047103583,Low
374007,1485562,0,0,0,0,0,0.00019278422,Low
374008,1485563,0,0,0,0,0,0.00017328074,Low
374009,1485564,0,0,0,0,0,0.0024724691,Low
374010,1485565,0,0,0,0,0,0.00022454673,Low
374011,1485566,0,0,0,0,0,0.0013131629,Low
374012,1485567,0,0,0,0,0,0.0008145976,Low
374013,1485568,0,0,0,0,0,0.0002178674,Low
374014,1485569,0,0,0,0,0,0.0003258124,Low
374015,1485570,0,0,0,0,0,0.00018912465,Low
374016,1485571,0,0,0,0,0,0.00013351979,Low
374017,1485572,0,0,0,0,0,0.00022454673,Low
374018,1485573,0,0,0,0,0,0.078466006,Low
374019,1485575,0,0,0,0,0,0.0016870028,Low
374020,1485576,0,0,0,0,0,0.001621042,Low
374021,1485577,0,0,0,0,0,0.015339695,Low
374022,1485578,0,0,0,0,0,0.019696414,Low
374023,1485579,0,0,0,0,0,0.00015796452,Low
374024,1485580,0,0,0,0,0,0.00037912896,Low
374025,1485581,0,0,0,0,0,0.00031842792,Low
374026,1485582,0,0,0,0,0,0.00011878412,Low
374027,1485583,0,0,0,0,0,0.009689259,Low
374028,1485584,0,0,0,0,0,0.00011878412,Low
374029,1485585,0,0,0,0,0,0.00014416965,Low
374030,1485586,0,0,0,0,0,0.0295523,Low
374031,1485587,0,0,0,0,0,0.0011538337,Low
374032,1485588,0,0,0,0,0,0.002077212,Low
374033,1485589,0,0,0,0,0,0.00028570037,Low
374034,1485590,0,0,0,0,0,0.00011878412,Low
374035,1485591,0,0,0,0,0,0.00022048397,Low
374036,1485592,0,0,0,0,0,0.00018912465,Low
374037,1485593,0,0,0,0,0,0.00012859408,Low
374038,1485594,0,0,0,0,0,0.00029159014,Low
374039,1485595,0,0,0,0,0,0.00011878412,Low
374040,1485596,0,0,0,0,0,0.00034342962,Low
374041,1485597,0,0,0,0,0,0.00040789574,Low
374042,1485598,0,0,0,0,0,9.551441e-05,Low
374043,1485599,0,0,0,0,0,0.00013365647,Low
374044,1485600,0,0,0,0,0,0.030954616,Low
374045,1485601,0,0,0,0,0,0.0002360928,Low
374046,1485602,0,0,0,0,0,0.011061154,Low
374047,1485603,0,0,0,0,0,0.00011878412,Low
374048,1485604,0,0,0,0,0,0.00012859408,Low
374049,1485605,0,0,0,0,0,0.00028570037,Low
374050,1485606,0,0,0,0,0,0.00014077606,Low
374051,1485607,0,0,0,0,0,0.0037064306,Low
374052,1485608,0,0,0,0,0,0.0001402019,Low
374053,1485609,0,0,0,0,0,0.0007480814,Low
374054,1485610,0,0,0,0,0,6.949579e-05,Low
374055,1485611,0,0,0,0,0,0.00011878412,Low
374056,1485612,0,0,0,0,0,0.0008734688,Low
374057,1485613,0,0,0,0,0,0.0002943714,Low
374058,1485614,0,0,0,0,0,0.00018912465,Low
374059,1485615,0,0,0,0,0,0.00019278422,Low
374060,1485616,0,0,0,0,0,0.00022048397,Low
374061,1485617,0,0,0,0,0,0.15143669,Low
374062,1485618,0,0,0,0,0,0.002104247,Low
374063,1485619,0,0,0,0,0,0.00011589547,Low
374064,1485620,0,0,0,0,0,0.0024809984,Low
374065,1485621,0,0,0,0,0,0.0018049825,Low
374066,1485622,0,0,0,0,0,0.006298623,Low
374067,1485623,0,0,0,0,0,0.0001730834,Low
374068,1485624,0,0,0,0,0,0.0009379614,Low
374069,1485625,0,0,0,0,0,0.0011712824,Low
374070,1485626,0,0,0,0,0,0.0004884192,Low
374071,1485627,0,0,0,0,0,0.011974563,Low
374072,1485629,0,0,0,0,0,0.00022048397,Low
374073,1485630,0,0,0,0,0,0.00029159014,Low
374074,1485631,0,0,0,0,0,0.00018912465,Low
374075,1485633,0,0,0,0,0,0.0004412939,Low
374076,1485634,0,0,0,0,0,0.00017328074,Low
374077,1485635,0,0,0,0,0,0.0018024448,Low
374078,1485636,0,0,0,0,0,0.0003845684,Low
374079,1485638,0,0,0,0,0,0.00014077606,Low
374080,1485639,0,0,0,0,0,0.00013603167,Low
374081,1485640,0,0,0,0,0,0.0037790718,Low
374082,1485641,0,0,0,0,0,0.00013351979,Low
374083,1485642,0,0,0,0,0,0.00029159014,Low
374084,1485643,0,0,0,0,0,0.002360266,Low
374085,1485644,0,0,0,0,0,0.004691966,Low
374086,1485645,0,0,0,0,0,0.00014379539,Low
374087,1485646,0,0,0,0,0,0.034490664,Low
374088,1485647,0,0,0,0,0,0.00067629415,Low
374089,1485648,0,0,0,0,0,0.00030009003,Low
374090,1485649,0,0,0,0,0,0.00095395744,Low
374091,1485650,0,0,0,0,0,0.00014113843,Low
374092,1485651,0,0,0,0,0,9.551441e-05,Low
374093,1485652,0,0,0,0,0,0.00019278422,Low
374094,1485653,0,0,0,0,0,0.001018942,Low
374095,1485655,0,0,0,0,0,0.0014632542,Low
374096,1485656,0,0,0,0,0,0.00030009003,Low
374097,1485657,0,0,0,0,0,0.0005892961,Low
374098,1485658,0,0,0,0,0,0.019345986,Low
374099,1485659,0,0,0,0,0,0.00028776843,Low
374100,1485660,0,0,0,0,0,0.002360266,Low
374101,1485661,0,0,0,0,0,0.00028603317,Low
374102,1485662,0,0,0,0,0,0.002077212,Low
374103,1485663,0,0,0,0,0,0.00041590986,Low
374104,1485665,0,0,0,0,0,0.0045575867,Low
374105,1485666,0,0,0,0,0,0.00026253253,Low
374106,1485667,0,0,0,0,0,0.0008734688,Low
374107,1485668,0,0,0,0,0,0.0019973894,Low
374108,1485669,0,0,0,0,0,0.00028603317,Low
374109,1485670,0,0,0,0,0,9.679339e-05,Low
374110,1485671,0,0,0,0,0,0.00035954293,Low
374111,1485672,0,0,0,0,0,0.0003202494,Low
374112,1485673,0,0,0,0,0,0.0011905341,Low
374113,1485674,0,0,0,0,0,0.00029159014,Low
374114,1485675,0,0,0,0,0,0.0027490675,Low
374115,1485678,0,0,0,0,0,0.00026253253,Low
374116,1485679,0,0,0,0,0,0.32046834,Low
374117,1485680,0,0,0,0,0,0.0005892961,Low
374118,1485681,0,0,0,0,0,0.01258534,Low
374119,1485683,0,0,0,0,0,0.00015403946,Low
374120,1485684,0,0,0,0,0,0.00030009003,Low
374121,1485685,0,0,0,0,0,0.002905649,Low
374122,1485686,0,0,0,0,0,9.551441e-05,Low
374123,1485687,0,0,0,0,0,0.00602822,Low
374124,1485688,0,0,0,0,0,0.0008734688,Low
374125,1485689,0,0,0,0,0,0.001018942,Low
374126,1485691,0,0,0,0,0,0.00032789644,Low
374127,1485692,0,0,0,0,0,0.00071014906,Low
374128,1485693,0,0,0,0,0,0.00025653272,Low
374129,1485694,0,0,0,0,0,0.0011368721,Low
374130,1485695,0,0,0,0,0,0.0023527571,Low
374131,1485696,0,0,0,0,0,0.028044203,Low
374132,1485698,0,0,0,0,0,0.0014931756,Low
374133,1485699,0,0,0,0,0,0.00059782976,Low
374134,1485700,0,0,0,0,0,0.0017268683,Low
374135,1485701,0,0,0,0,0,0.0045673014,Low
374136,1485702,0,0,0,0,0,0.00026866747,Low
374137,1485703,0,0,0,0,0,0.0015538054,Low
374138,1485704,0,0,0,0,0,0.00013603167,Low
374139,1485705,0,0,0,0,0,0.00028603317,Low
374140,1485706,0,0,0,0,0,0.2881559,Low
374141,1485707,0,0,0,0,0,0.00040550268,Low
374142,1485708,0,0,0,0,0,0.0008109713,Low
374143,1485709,0,0,0,0,0,0.0003845684,Low
374144,1485710,0,0,0,0,0,0.0008734688,Low
374145,1485711,0,0,0,0,0,0.03070454,Low
374146,1485713,0,0,0,0,0,0.0027944325,Low
374147,1485714,0,0,0,0,0,0.00037957975,Low
374148,1485715,0,0,0,0,0,0.00019278422,Low
374149,1485717,0,0,0,0,0,7.366527e-05,Low
374150,1485718,0,0,0,0,0,7.237882e-05,Low
374151,1485719,0,0,0,0,0,0.0008734688,Low
374152,1485720,0,0,0,0,0,0.00022454673,Low
374153,1485721,0,0,0,0,0,0.00023388014,Low
374154,1485722,0,0,0,0,0,0.001018942,Low
374155,1485723,0,0,0,0,0,0.00011589547,Low
374156,1485724,0,0,0,0,0,0.0034621924,Low
374157,1485725,0,0,0,0,0,0.0001571113,Low
374158,1485726,0,0,0,0,0,0.052703913,Low
374159,1485727,0,0,0,0,0,0.00064127886,Low
374160,1485728,0,0,0,0,0,0.0014283444,Low
374161,1485729,0,0,0,0,0,0.00015547824,Low
374162,1485730,0,0,0,0,0,0.00013603167,Low
374163,1485731,0,0,0,0,0,0.0021605613,Low
374164,1485732,0,0,0,0,0,0.0032468555,Low
374165,1485733,0,0,0,0,0,0.0015538054,Low
374166,1485734,0,0,0,0,0,0.012731432,Low
374167,1485735,0,0,0,0,0,0.0024930371,Low
374168,1485736,0,0,0,0,0,0.0050888294,Low
374169,1485737,0,0,0,0,0,0.0018807559,Low
374170,1485738,0,0,0,0,0,0.0046268515,Low
374171,1485739,0,0,0,0,0,0.0023799832,Low
374172,1485740,0,0,0,0,0,0.00013603167,Low
374173,1485741,0,0,0,0,0,0.000104764826,Low
374174,1485742,0,0,0,0,0,0.009146439,Low
374175,1485743,0,0,0,0,0,0.0011267686,Low
374176,1485744,0,0,0,0,0,0.0009092457,Low
374177,1485745,0,0,0,0,0,0.0019959565,Low
374178,1485746,0,0,0,0,0,0.002245095,Low
374179,1485747,0,0,0,0,0,0.0015538054,Low
374180,1485748,0,0,0,0,0,0.001752104,Low
374181,1485749,0,0,0,0,0,0.00062896474,Low
374182,1485750,0,0,0,0,0,0.00030009003,Low
374183,1485751,0,0,0,0,0,0.0014517328,Low
374184,1485752,0,0,0,0,0,0.010947421,Low
374185,1485753,0,0,0,0,0,0.00071014906,Low
374186,1485754,0,0,0,0,0,0.0014564319,Low
374187,1485755,0,0,0,0,0,0.02484259,Low
374188,1485756,0,0,0,0,0,0.026682584,Low
374189,1485759,0,0,0,0,0,0.0027944325,Low
374190,1485760,0,0,0,0,0,0.0011260724,Low
374191,1485761,0,0,0,0,0,0.00085378723,Low
374192,1485762,0,0,0,0,0,0.0008736457,Low
374193,1485763,0,0,0,0,0,0.0022034487,Low
374194,1485764,0,0,0,0,0,0.00011589547,Low
374195,1485765,0,0,0,0,0,0.0006740402,Low
374196,1485766,0,0,0,0,0,0.0008537113,Low
374197,1485767,0,0,0,0,0,0.0008279186,Low
374198,1485768,0,0,0,0,0,0.065804824,Low
374199,1485769,0,0,0,0,0,0.00026551264,Low
374200,1485771,0,0,0,0,0,0.007293965,Low
374201,1485772,0,0,0,0,0,0.53047746,Medium
374202,1485773,0,0,0,0,0,0.0021785062,Low
374203,1485775,0,0,0,0,0,0.010865332,Low
374204,1485776,0,0,0,0,0,0.053319626,Low
374205,1485777,0,0,0,0,0,0.0008279186,Low
374206,1485778,0,0,0,0,0,0.015152701,Low
374207,1485779,0,0,0,0,0,0.0022081092,Low
374208,1485780,0,0,0,0,0,0.0008734688,Low
374209,1485781,0,0,0,0,0,0.0001730834,Low
374210,1485783,0,0,0,0,0,0.0014181053,Low
374211,1485784,0,0,0,0,0,0.031798992,Low
374212,1485786,0,0,0,0,0,0.00023278092,Low
374213,1485787,0,0,0,0,0,0.008290559,Low
374214,1485788,0,0,0,0,0,0.0013884082,Low
374215,1485789,0,0,0,0,0,0.00022481022,Low
374216,1485790,0,0,0,0,0,0.0005487794,Low
374217,1485791,0,0,0,0,0,0.00030009003,Low
374218,1485792,0,0,0,0,0,0.0012588564,Low
374219,1485793,0,0,0,0,0,0.0014803467,Low
374220,1485794,0,0,0,0,0,0.0014803467,Low
374221,1485795,0,0,0,0,0,0.0013158952,Low
374222,1485796,0,0,0,0,0,0.00023278092,Low
374223,1485797,0,0,0,0,0,0.0011419044,Low
374224,1485798,0,0,0,0,0,0.00013603167,Low
374225,1485799,0,0,0,0,0,0.0024700465,Low
374226,1485800,0,0,0,0,0,0.004606768,Low
374227,1485801,0,0,0,0,0,0.0018841262,Low
374228,1485802,0,0,0,0,0,0.00023278092,Low
374229,1485804,0,0,0,0,0,0.00022062613,Low
374230,1485805,0,0,0,0,0,0.008217085,Low
374231,1485806,0,0,0,0,0,0.0014181053,Low
374232,1485807,0,0,0,0,0,0.00028603317,Low
374233,1485808,0,0,0,0,0,0.00028603317,Low
374234,1485809,0,0,0,0,0,0.0020336893,Low
374235,1485810,0,0,0,0,0,0.00030009003,Low
374236,1485811,0,0,0,0,0,0.0053293887,Low
374237,1485812,0,0,0,0,0,0.0005487794,Low
374238,1485813,0,0,0,0,0,0.00023278092,Low
374239,1485814,0,0,0,0,0,0.00030009003,Low
374240,1485815,0,0,0,0,0,0.0022361872,Low
374241,1485816,0,0,0,0,0,0.00030654483,Low
374242,1485817,0,0,0,0,0,0.0014931756,Low
374243,1485818,0,0,0,0,0,0.0017268683,Low
374244,1485819,0,0,0,0,0,0.00021903632,Low
374245,1485820,0,0,0,0,0,0.0058471686,Low
374246,1485821,0,0,0,0,0,0.00022701372,Low
374247,1485822,0,0,0,0,0,0.0011712824,Low
374248,1485823,0,0,0,0,0,0.0041567255,Low
374249,1485824,0,0,0,0,0,0.00028533943,Low
374250,1485825,0,0,0,0,0,0.00020916549,Low
374251,1485826,0,0,0,0,0,0.0011368721,Low
374252,1485828,0,0,0,0,0,0.0006320734,Low
374253,1485829,0,0,0,0,0,0.019345986,Low
374254,1485830,0,0,0,0,0,0.00022701372,Low
374255,1485831,0,0,0,0,0,0.00026866747,Low
374256,1485832,0,0,0,0,0,0.0011905341,Low
374257,1485833,0,0,0,0,0,0.00011589547,Low
374258,1485834,0,0,0,0,0,0.009896171,Low
374259,1485838,0,0,0,0,0,0.00023278092,Low
374260,1485839,0,0,0,0,0,0.19835085,Low
374261,1485840,0,0,0,0,0,0.00095792755,Low
