pk_cid,cluster,cluster_name
1466501,3,Activos Multi-producto
1466502,6,Alto Potencial Virgen
1466503,5,Particulares Activos
1466504,3,Activos Multi-producto
1466505,4,Universitarios Estándar
1466506,3,Activos Multi-producto
1466507,3,Activos Multi-producto
1466508,6,Alto Potencial Virgen
1466510,6,Alto Potencial Virgen
1466511,1,Jóvenes Exploradores
1466512,4,Universitarios Estándar
1466513,3,Activos Multi-producto
1466514,4,Universitarios Estándar
1466516,3,Activos Multi-producto
1466517,3,Activos Multi-producto
1466518,6,Alto Potencial Virgen
1466519,6,Alto Potencial Virgen
1466520,6,Alto Potencial Virgen
1466521,3,Activos Multi-producto
1466523,3,Activos Multi-producto
1466524,3,Activos Multi-producto
1466525,6,Alto Potencial Virgen
1466526,3,Activos Multi-producto
1466527,3,Activos Multi-producto
1466528,3,Activos Multi-producto
1466529,6,Alto Potencial Virgen
1466530,3,Activos Multi-producto
1466531,3,Activos Multi-producto
1466532,6,Alto Potencial Virgen
1466533,3,Activos Multi-producto
1466534,3,Activos Multi-producto
1466535,3,Activos Multi-producto
1466536,6,Alto Potencial Virgen
1466537,4,Universitarios Estándar
1466538,3,Activos Multi-producto
1466539,3,Activos Multi-producto
1466540,3,Activos Multi-producto
1466541,3,Activos Multi-producto
1466542,4,Universitarios Estándar
1466543,6,Alto Potencial Virgen
1466544,3,Activos Multi-producto
1466545,3,Activos Multi-producto
1466546,3,Activos Multi-producto
1466547,3,Activos Multi-producto
1466548,6,Alto Potencial Virgen
1466549,3,Activos Multi-producto
1466550,3,Activos Multi-producto
1466551,3,Activos Multi-producto
1466552,3,Activos Multi-producto
1466553,6,Alto Potencial Virgen
1466554,3,Activos Multi-producto
1466555,3,Activos Multi-producto
1466556,6,Alto Potencial Virgen
1466557,3,Activos Multi-producto
1466558,4,Universitarios Estándar
1466559,3,Activos Multi-producto
1466560,3,Activos Multi-producto
1466561,3,Activos Multi-producto
1466562,3,Activos Multi-producto
1466563,3,Activos Multi-producto
1466564,6,Alto Potencial Virgen
1466565,6,Alto Potencial Virgen
1466567,3,Activos Multi-producto
1466568,4,Universitarios Estándar
1466569,4,Universitarios Estándar
1466570,6,Alto Potencial Virgen
1466571,6,Alto Potencial Virgen
1466572,3,Activos Multi-producto
1466573,3,Activos Multi-producto
1466575,3,Activos Multi-producto
1466576,6,Alto Potencial Virgen
1466577,1,Jóvenes Exploradores
1466578,3,Activos Multi-producto
1466579,3,Activos Multi-producto
1466580,1,Jóvenes Exploradores
1466581,6,Alto Potencial Virgen
1466582,3,Activos Multi-producto
1466583,6,Alto Potencial Virgen
1466584,5,Particulares Activos
1466585,2,Profesionales Dormidos
1466586,3,Activos Multi-producto
1466587,3,Activos Multi-producto
1466588,3,Activos Multi-producto
1466589,6,Alto Potencial Virgen
1466590,6,Alto Potencial Virgen
1466591,5,Particulares Activos
1466593,3,Activos Multi-producto
1466594,3,Activos Multi-producto
1466595,3,Activos Multi-producto
1466596,3,Activos Multi-producto
1466597,6,Alto Potencial Virgen
1466598,6,Alto Potencial Virgen
1466599,4,Universitarios Estándar
1466600,3,Activos Multi-producto
1466601,3,Activos Multi-producto
1466602,3,Activos Multi-producto
1466603,3,Activos Multi-producto
1466604,6,Alto Potencial Virgen
1466605,3,Activos Multi-producto
1466606,3,Activos Multi-producto
1466607,5,Particulares Activos
1466608,4,Universitarios Estándar
1466609,3,Activos Multi-producto
1466610,1,Jóvenes Exploradores
1466611,3,Activos Multi-producto
1466612,5,Particulares Activos
1466613,1,Jóvenes Exploradores
1466614,3,Activos Multi-producto
1466615,3,Activos Multi-producto
1466616,3,Activos Multi-producto
1466617,3,Activos Multi-producto
1466618,3,Activos Multi-producto
1466619,6,Alto Potencial Virgen
1466620,3,Activos Multi-producto
1466621,1,Jóvenes Exploradores
1466622,1,Jóvenes Exploradores
1466623,3,Activos Multi-producto
1466624,6,Alto Potencial Virgen
1466625,6,Alto Potencial Virgen
1466626,4,Universitarios Estándar
1466627,3,Activos Multi-producto
1466628,3,Activos Multi-producto
1466629,3,Activos Multi-producto
1466630,5,Particulares Activos
1466631,3,Activos Multi-producto
1466632,4,Universitarios Estándar
1466633,3,Activos Multi-producto
1466634,3,Activos Multi-producto
1466635,3,Activos Multi-producto
1466636,6,Alto Potencial Virgen
1466637,1,Jóvenes Exploradores
1466638,3,Activos Multi-producto
1466639,1,Jóvenes Exploradores
1466640,6,Alto Potencial Virgen
1466641,5,Particulares Activos
1466642,3,Activos Multi-producto
1466643,2,Profesionales Dormidos
1466644,4,Universitarios Estándar
1466645,3,Activos Multi-producto
1466646,3,Activos Multi-producto
1466647,3,Activos Multi-producto
1466648,3,Activos Multi-producto
1466649,1,Jóvenes Exploradores
1466650,3,Activos Multi-producto
1466651,6,Alto Potencial Virgen
1466652,3,Activos Multi-producto
1466653,3,Activos Multi-producto
1466654,3,Activos Multi-producto
1466655,5,Particulares Activos
1466656,1,Jóvenes Exploradores
1466657,6,Alto Potencial Virgen
1466658,3,Activos Multi-producto
1466659,3,Activos Multi-producto
1466660,3,Activos Multi-producto
1466662,4,Universitarios Estándar
1466663,6,Alto Potencial Virgen
1466664,3,Activos Multi-producto
1466665,3,Activos Multi-producto
1466666,3,Activos Multi-producto
1466667,3,Activos Multi-producto
1466668,1,Jóvenes Exploradores
1466669,3,Activos Multi-producto
1466670,6,Alto Potencial Virgen
1466671,3,Activos Multi-producto
1466672,3,Activos Multi-producto
1466673,2,Profesionales Dormidos
1466675,3,Activos Multi-producto
1466676,6,Alto Potencial Virgen
1466677,6,Alto Potencial Virgen
1466678,3,Activos Multi-producto
1466679,3,Activos Multi-producto
1466680,3,Activos Multi-producto
1466681,3,Activos Multi-producto
1466682,1,Jóvenes Exploradores
1466683,3,Activos Multi-producto
1466684,3,Activos Multi-producto
1466685,3,Activos Multi-producto
1466686,3,Activos Multi-producto
1466687,1,Jóvenes Exploradores
1466688,3,Activos Multi-producto
1466689,3,Activos Multi-producto
1466690,6,Alto Potencial Virgen
1466691,3,Activos Multi-producto
1466692,3,Activos Multi-producto
1466693,5,Particulares Activos
1466694,3,Activos Multi-producto
1466695,3,Activos Multi-producto
1466696,3,Activos Multi-producto
1466697,6,Alto Potencial Virgen
1466698,3,Activos Multi-producto
1466699,3,Activos Multi-producto
1466700,1,Jóvenes Exploradores
1466701,3,Activos Multi-producto
1466702,5,Particulares Activos
1466704,3,Activos Multi-producto
1466705,3,Activos Multi-producto
1466706,3,Activos Multi-producto
1466707,4,Universitarios Estándar
1466708,3,Activos Multi-producto
1466709,3,Activos Multi-producto
1466711,5,Particulares Activos
1466712,2,Profesionales Dormidos
1466713,3,Activos Multi-producto
1466714,3,Activos Multi-producto
1466715,3,Activos Multi-producto
1466716,3,Activos Multi-producto
1466717,3,Activos Multi-producto
1466719,6,Alto Potencial Virgen
1466720,3,Activos Multi-producto
1466721,6,Alto Potencial Virgen
1466722,3,Activos Multi-producto
1466723,3,Activos Multi-producto
1466724,5,Particulares Activos
1466725,4,Universitarios Estándar
1466726,1,Jóvenes Exploradores
1466727,3,Activos Multi-producto
1466728,3,Activos Multi-producto
1466729,3,Activos Multi-producto
1466730,5,Particulares Activos
1466732,6,Alto Potencial Virgen
1466733,4,Universitarios Estándar
1466734,3,Activos Multi-producto
1466735,3,Activos Multi-producto
1466736,3,Activos Multi-producto
1466737,3,Activos Multi-producto
1466738,5,Particulares Activos
1466741,6,Alto Potencial Virgen
1466742,3,Activos Multi-producto
1466743,4,Universitarios Estándar
1466744,4,Universitarios Estándar
1466745,3,Activos Multi-producto
1466746,3,Activos Multi-producto
1466749,1,Jóvenes Exploradores
1466750,3,Activos Multi-producto
1466751,3,Activos Multi-producto
1466752,3,Activos Multi-producto
1466753,3,Activos Multi-producto
1466754,3,Activos Multi-producto
1466755,3,Activos Multi-producto
1466756,5,Particulares Activos
1466757,1,Jóvenes Exploradores
1466758,3,Activos Multi-producto
1466759,6,Alto Potencial Virgen
1466760,6,Alto Potencial Virgen
1466761,3,Activos Multi-producto
1466762,3,Activos Multi-producto
1466763,3,Activos Multi-producto
1466764,4,Universitarios Estándar
1466765,2,Profesionales Dormidos
1466767,6,Alto Potencial Virgen
1466768,6,Alto Potencial Virgen
1466769,6,Alto Potencial Virgen
1466770,3,Activos Multi-producto
1466771,3,Activos Multi-producto
1466772,3,Activos Multi-producto
1466773,3,Activos Multi-producto
1466774,1,Jóvenes Exploradores
1466775,4,Universitarios Estándar
1466777,3,Activos Multi-producto
1466778,3,Activos Multi-producto
1466779,5,Particulares Activos
1466781,3,Activos Multi-producto
1466782,1,Jóvenes Exploradores
1466783,6,Alto Potencial Virgen
1466784,5,Particulares Activos
1466786,3,Activos Multi-producto
1466787,4,Universitarios Estándar
1466789,3,Activos Multi-producto
1466790,3,Activos Multi-producto
1466792,6,Alto Potencial Virgen
1466793,3,Activos Multi-producto
1466794,3,Activos Multi-producto
1466795,6,Alto Potencial Virgen
1466796,3,Activos Multi-producto
1466797,4,Universitarios Estándar
1466798,5,Particulares Activos
1466800,6,Alto Potencial Virgen
1466801,3,Activos Multi-producto
1466802,3,Activos Multi-producto
1466803,3,Activos Multi-producto
1466805,4,Universitarios Estándar
1466806,3,Activos Multi-producto
1466807,6,Alto Potencial Virgen
1466808,3,Activos Multi-producto
1466809,1,Jóvenes Exploradores
1466810,3,Activos Multi-producto
1466811,3,Activos Multi-producto
1466812,4,Universitarios Estándar
1466813,6,Alto Potencial Virgen
1466814,3,Activos Multi-producto
1466815,2,Profesionales Dormidos
1466816,5,Particulares Activos
1466817,4,Universitarios Estándar
1466818,3,Activos Multi-producto
1466819,6,Alto Potencial Virgen
1466820,1,Jóvenes Exploradores
1466821,3,Activos Multi-producto
1466822,5,Particulares Activos
1466823,3,Activos Multi-producto
1466824,1,Jóvenes Exploradores
1466825,3,Activos Multi-producto
1466826,1,Jóvenes Exploradores
1466827,1,Jóvenes Exploradores
1466828,3,Activos Multi-producto
1466829,3,Activos Multi-producto
1466830,5,Particulares Activos
1466831,1,Jóvenes Exploradores
1466832,3,Activos Multi-producto
1466833,3,Activos Multi-producto
1466834,5,Particulares Activos
1466835,3,Activos Multi-producto
1466836,4,Universitarios Estándar
1466837,3,Activos Multi-producto
1466838,2,Profesionales Dormidos
1466839,3,Activos Multi-producto
1466840,3,Activos Multi-producto
1466841,5,Particulares Activos
1466842,3,Activos Multi-producto
1466843,3,Activos Multi-producto
1466844,3,Activos Multi-producto
1466845,4,Universitarios Estándar
1466846,3,Activos Multi-producto
1466847,3,Activos Multi-producto
1466848,3,Activos Multi-producto
1466849,5,Particulares Activos
1466850,3,Activos Multi-producto
1466851,3,Activos Multi-producto
1466852,3,Activos Multi-producto
1466853,3,Activos Multi-producto
1466854,3,Activos Multi-producto
1466856,3,Activos Multi-producto
1466857,3,Activos Multi-producto
1466858,3,Activos Multi-producto
1466859,3,Activos Multi-producto
1466860,3,Activos Multi-producto
1466861,2,Profesionales Dormidos
1466862,3,Activos Multi-producto
1466863,3,Activos Multi-producto
1466864,3,Activos Multi-producto
1466865,3,Activos Multi-producto
1466866,3,Activos Multi-producto
1466867,1,Jóvenes Exploradores
1466868,3,Activos Multi-producto
1466869,3,Activos Multi-producto
1466870,3,Activos Multi-producto
1466871,3,Activos Multi-producto
1466872,3,Activos Multi-producto
1466873,5,Particulares Activos
1466874,3,Activos Multi-producto
1466875,3,Activos Multi-producto
1466876,3,Activos Multi-producto
1466877,1,Jóvenes Exploradores
1466878,3,Activos Multi-producto
1466879,4,Universitarios Estándar
1466880,3,Activos Multi-producto
1466881,3,Activos Multi-producto
1466882,2,Profesionales Dormidos
1466883,3,Activos Multi-producto
1466884,3,Activos Multi-producto
1466885,3,Activos Multi-producto
1466886,3,Activos Multi-producto
1466887,3,Activos Multi-producto
1466888,1,Jóvenes Exploradores
1466889,3,Activos Multi-producto
1466890,3,Activos Multi-producto
1466891,3,Activos Multi-producto
1466892,3,Activos Multi-producto
1466893,5,Particulares Activos
1466896,1,Jóvenes Exploradores
1466897,1,Jóvenes Exploradores
1466898,3,Activos Multi-producto
1466899,4,Universitarios Estándar
1466900,3,Activos Multi-producto
1466901,3,Activos Multi-producto
1466902,3,Activos Multi-producto
1466903,1,Jóvenes Exploradores
1466904,1,Jóvenes Exploradores
1466905,3,Activos Multi-producto
1466907,1,Jóvenes Exploradores
1466908,3,Activos Multi-producto
1466909,5,Particulares Activos
1466910,3,Activos Multi-producto
1466911,5,Particulares Activos
1466914,1,Jóvenes Exploradores
1466915,3,Activos Multi-producto
1466916,1,Jóvenes Exploradores
1466917,3,Activos Multi-producto
1466918,5,Particulares Activos
1466919,3,Activos Multi-producto
1466920,1,Jóvenes Exploradores
1466921,3,Activos Multi-producto
1466922,3,Activos Multi-producto
1466923,1,Jóvenes Exploradores
1466924,3,Activos Multi-producto
1466925,1,Jóvenes Exploradores
1466926,4,Universitarios Estándar
1466927,4,Universitarios Estándar
1466929,3,Activos Multi-producto
1466931,1,Jóvenes Exploradores
1466932,3,Activos Multi-producto
1466933,3,Activos Multi-producto
1466934,3,Activos Multi-producto
1466935,3,Activos Multi-producto
1466936,1,Jóvenes Exploradores
1466937,3,Activos Multi-producto
1466938,1,Jóvenes Exploradores
1466939,3,Activos Multi-producto
1466940,3,Activos Multi-producto
1466941,1,Jóvenes Exploradores
1466942,3,Activos Multi-producto
1466943,3,Activos Multi-producto
1466944,4,Universitarios Estándar
1466946,3,Activos Multi-producto
1466947,2,Profesionales Dormidos
1466948,1,Jóvenes Exploradores
1466949,2,Profesionales Dormidos
1466951,3,Activos Multi-producto
1466952,1,Jóvenes Exploradores
1466953,5,Particulares Activos
1466954,1,Jóvenes Exploradores
1466955,5,Particulares Activos
1466956,5,Particulares Activos
1466957,2,Profesionales Dormidos
1466958,5,Particulares Activos
1466960,3,Activos Multi-producto
1466961,5,Particulares Activos
1466963,5,Particulares Activos
1466966,6,Alto Potencial Virgen
1466967,3,Activos Multi-producto
1466968,6,Alto Potencial Virgen
1466969,5,Particulares Activos
1466970,6,Alto Potencial Virgen
1466971,6,Alto Potencial Virgen
1466972,5,Particulares Activos
1466974,6,Alto Potencial Virgen
1466975,1,Jóvenes Exploradores
1466976,6,Alto Potencial Virgen
1466977,6,Alto Potencial Virgen
1466978,5,Particulares Activos
1466979,6,Alto Potencial Virgen
1466980,2,Profesionales Dormidos
1466981,6,Alto Potencial Virgen
1466982,5,Particulares Activos
1466985,6,Alto Potencial Virgen
1466986,5,Particulares Activos
1466988,4,Universitarios Estándar
1466989,6,Alto Potencial Virgen
1466990,6,Alto Potencial Virgen
1466991,3,Activos Multi-producto
1466992,6,Alto Potencial Virgen
1466993,6,Alto Potencial Virgen
1466994,1,Jóvenes Exploradores
1466995,2,Profesionales Dormidos
1466996,2,Profesionales Dormidos
1466997,6,Alto Potencial Virgen
1466998,6,Alto Potencial Virgen
1466999,1,Jóvenes Exploradores
1467000,6,Alto Potencial Virgen
1467001,5,Particulares Activos
1467002,3,Activos Multi-producto
1467004,2,Profesionales Dormidos
1467005,6,Alto Potencial Virgen
1467006,3,Activos Multi-producto
1467007,6,Alto Potencial Virgen
1467008,2,Profesionales Dormidos
1467010,6,Alto Potencial Virgen
1467011,2,Profesionales Dormidos
1467014,1,Jóvenes Exploradores
1467015,1,Jóvenes Exploradores
1467016,5,Particulares Activos
1467019,6,Alto Potencial Virgen
1467020,3,Activos Multi-producto
1467021,5,Particulares Activos
1467022,5,Particulares Activos
1467024,5,Particulares Activos
1467027,2,Profesionales Dormidos
1467028,5,Particulares Activos
1467029,5,Particulares Activos
1467030,1,Jóvenes Exploradores
1467031,3,Activos Multi-producto
1467032,6,Alto Potencial Virgen
1467033,3,Activos Multi-producto
1467035,5,Particulares Activos
1467036,1,Jóvenes Exploradores
1467038,1,Jóvenes Exploradores
1467039,6,Alto Potencial Virgen
1467040,5,Particulares Activos
1467043,6,Alto Potencial Virgen
1467044,3,Activos Multi-producto
1467045,5,Particulares Activos
1467046,1,Jóvenes Exploradores
1467047,6,Alto Potencial Virgen
1467048,5,Particulares Activos
1467049,1,Jóvenes Exploradores
1467050,1,Jóvenes Exploradores
1467051,3,Activos Multi-producto
1467052,3,Activos Multi-producto
1467053,6,Alto Potencial Virgen
1467054,1,Jóvenes Exploradores
1467055,3,Activos Multi-producto
1467056,5,Particulares Activos
1467057,5,Particulares Activos
1467058,3,Activos Multi-producto
1467060,6,Alto Potencial Virgen
1467061,5,Particulares Activos
1467063,5,Particulares Activos
1467066,6,Alto Potencial Virgen
1467067,3,Activos Multi-producto
1467068,1,Jóvenes Exploradores
1467069,6,Alto Potencial Virgen
1467070,1,Jóvenes Exploradores
1467071,6,Alto Potencial Virgen
1467072,6,Alto Potencial Virgen
1467073,6,Alto Potencial Virgen
1467074,5,Particulares Activos
1467075,5,Particulares Activos
1467076,1,Jóvenes Exploradores
1467077,6,Alto Potencial Virgen
1467078,1,Jóvenes Exploradores
1467079,3,Activos Multi-producto
1467080,5,Particulares Activos
1467081,1,Jóvenes Exploradores
1467082,6,Alto Potencial Virgen
1467083,5,Particulares Activos
1467084,1,Jóvenes Exploradores
1467086,3,Activos Multi-producto
1467087,3,Activos Multi-producto
1467088,6,Alto Potencial Virgen
1467089,1,Jóvenes Exploradores
1467090,6,Alto Potencial Virgen
1467091,1,Jóvenes Exploradores
1467092,6,Alto Potencial Virgen
1467093,2,Profesionales Dormidos
1467094,5,Particulares Activos
1467095,1,Jóvenes Exploradores
1467096,6,Alto Potencial Virgen
1467097,5,Particulares Activos
1467098,1,Jóvenes Exploradores
1467099,6,Alto Potencial Virgen
1467100,6,Alto Potencial Virgen
1467101,1,Jóvenes Exploradores
1467102,1,Jóvenes Exploradores
1467103,1,Jóvenes Exploradores
1467104,4,Universitarios Estándar
1467106,6,Alto Potencial Virgen
1467107,1,Jóvenes Exploradores
1467109,1,Jóvenes Exploradores
1467110,5,Particulares Activos
1467111,6,Alto Potencial Virgen
1467112,6,Alto Potencial Virgen
1467113,5,Particulares Activos
1467114,6,Alto Potencial Virgen
1467115,1,Jóvenes Exploradores
1467116,1,Jóvenes Exploradores
1467117,6,Alto Potencial Virgen
1467118,1,Jóvenes Exploradores
1467119,1,Jóvenes Exploradores
1467120,6,Alto Potencial Virgen
1467121,1,Jóvenes Exploradores
1467122,1,Jóvenes Exploradores
1467123,1,Jóvenes Exploradores
1467124,3,Activos Multi-producto
1467125,1,Jóvenes Exploradores
1467126,1,Jóvenes Exploradores
1467127,3,Activos Multi-producto
1467128,1,Jóvenes Exploradores
1467129,6,Alto Potencial Virgen
1467130,1,Jóvenes Exploradores
1467131,4,Universitarios Estándar
1467133,1,Jóvenes Exploradores
1467134,1,Jóvenes Exploradores
1467135,6,Alto Potencial Virgen
1467136,1,Jóvenes Exploradores
1467137,3,Activos Multi-producto
1467139,6,Alto Potencial Virgen
1467140,1,Jóvenes Exploradores
1467141,3,Activos Multi-producto
1467142,6,Alto Potencial Virgen
1467143,1,Jóvenes Exploradores
1467144,3,Activos Multi-producto
1467145,4,Universitarios Estándar
1467146,1,Jóvenes Exploradores
1467147,3,Activos Multi-producto
1467148,1,Jóvenes Exploradores
1467149,5,Particulares Activos
1467150,2,Profesionales Dormidos
1467151,5,Particulares Activos
1467154,3,Activos Multi-producto
1467155,3,Activos Multi-producto
1467156,3,Activos Multi-producto
1467159,3,Activos Multi-producto
1467160,6,Alto Potencial Virgen
1467161,5,Particulares Activos
1467163,5,Particulares Activos
1467165,5,Particulares Activos
1467166,2,Profesionales Dormidos
1467167,5,Particulares Activos
1467168,5,Particulares Activos
1467169,5,Particulares Activos
1467170,1,Jóvenes Exploradores
1467171,5,Particulares Activos
1467172,5,Particulares Activos
1467173,5,Particulares Activos
1467175,4,Universitarios Estándar
1467178,2,Profesionales Dormidos
1467183,2,Profesionales Dormidos
1467184,2,Profesionales Dormidos
1467185,6,Alto Potencial Virgen
1467186,1,Jóvenes Exploradores
1467187,3,Activos Multi-producto
1467188,1,Jóvenes Exploradores
1467189,1,Jóvenes Exploradores
1467190,1,Jóvenes Exploradores
1467191,1,Jóvenes Exploradores
1467192,6,Alto Potencial Virgen
1467193,1,Jóvenes Exploradores
1467194,6,Alto Potencial Virgen
1467195,6,Alto Potencial Virgen
1467196,5,Particulares Activos
1467197,6,Alto Potencial Virgen
1467198,6,Alto Potencial Virgen
1467199,3,Activos Multi-producto
1467201,3,Activos Multi-producto
1467202,1,Jóvenes Exploradores
1467203,1,Jóvenes Exploradores
1467204,1,Jóvenes Exploradores
1467205,1,Jóvenes Exploradores
1467206,1,Jóvenes Exploradores
1467207,4,Universitarios Estándar
1467208,1,Jóvenes Exploradores
1467209,6,Alto Potencial Virgen
1467210,6,Alto Potencial Virgen
1467211,1,Jóvenes Exploradores
1467212,1,Jóvenes Exploradores
1467213,4,Universitarios Estándar
1467214,6,Alto Potencial Virgen
1467215,6,Alto Potencial Virgen
1467216,6,Alto Potencial Virgen
1467217,4,Universitarios Estándar
1467218,6,Alto Potencial Virgen
1467219,1,Jóvenes Exploradores
1467220,4,Universitarios Estándar
1467221,6,Alto Potencial Virgen
1467222,6,Alto Potencial Virgen
1467223,3,Activos Multi-producto
1467225,6,Alto Potencial Virgen
1467226,6,Alto Potencial Virgen
1467227,6,Alto Potencial Virgen
1467228,3,Activos Multi-producto
1467229,1,Jóvenes Exploradores
1467231,1,Jóvenes Exploradores
1467232,6,Alto Potencial Virgen
1467233,6,Alto Potencial Virgen
1467234,3,Activos Multi-producto
1467235,6,Alto Potencial Virgen
1467236,1,Jóvenes Exploradores
1467238,6,Alto Potencial Virgen
1467239,1,Jóvenes Exploradores
1467240,6,Alto Potencial Virgen
1467241,2,Profesionales Dormidos
1467242,6,Alto Potencial Virgen
1467243,6,Alto Potencial Virgen
1467244,1,Jóvenes Exploradores
1467245,6,Alto Potencial Virgen
1467246,4,Universitarios Estándar
1467247,5,Particulares Activos
1467249,6,Alto Potencial Virgen
1467250,1,Jóvenes Exploradores
1467251,6,Alto Potencial Virgen
1467252,3,Activos Multi-producto
1467253,6,Alto Potencial Virgen
1467254,1,Jóvenes Exploradores
1467255,1,Jóvenes Exploradores
1467256,1,Jóvenes Exploradores
1467257,4,Universitarios Estándar
1467258,6,Alto Potencial Virgen
1467259,1,Jóvenes Exploradores
1467260,1,Jóvenes Exploradores
1467261,1,Jóvenes Exploradores
1467262,1,Jóvenes Exploradores
1467263,6,Alto Potencial Virgen
1467264,6,Alto Potencial Virgen
1467265,6,Alto Potencial Virgen
1467266,6,Alto Potencial Virgen
1467267,4,Universitarios Estándar
1467268,1,Jóvenes Exploradores
1467270,2,Profesionales Dormidos
1467271,4,Universitarios Estándar
1467273,6,Alto Potencial Virgen
1467274,1,Jóvenes Exploradores
1467275,6,Alto Potencial Virgen
1467276,6,Alto Potencial Virgen
1467277,1,Jóvenes Exploradores
1467279,1,Jóvenes Exploradores
1467280,1,Jóvenes Exploradores
1467281,1,Jóvenes Exploradores
1467283,1,Jóvenes Exploradores
1467284,4,Universitarios Estándar
1467286,1,Jóvenes Exploradores
1467287,6,Alto Potencial Virgen
1467288,6,Alto Potencial Virgen
1467289,1,Jóvenes Exploradores
1467290,1,Jóvenes Exploradores
1467292,1,Jóvenes Exploradores
1467293,1,Jóvenes Exploradores
1467294,6,Alto Potencial Virgen
1467295,1,Jóvenes Exploradores
1467297,5,Particulares Activos
1467298,4,Universitarios Estándar
1467299,1,Jóvenes Exploradores
1467300,3,Activos Multi-producto
1467301,1,Jóvenes Exploradores
1467302,1,Jóvenes Exploradores
1467303,4,Universitarios Estándar
1467304,6,Alto Potencial Virgen
1467305,1,Jóvenes Exploradores
1467306,3,Activos Multi-producto
1467307,6,Alto Potencial Virgen
1467308,6,Alto Potencial Virgen
1467309,1,Jóvenes Exploradores
1467310,1,Jóvenes Exploradores
1467311,1,Jóvenes Exploradores
1467312,4,Universitarios Estándar
1467313,1,Jóvenes Exploradores
1467314,1,Jóvenes Exploradores
1467316,3,Activos Multi-producto
1467317,1,Jóvenes Exploradores
1467318,6,Alto Potencial Virgen
1467319,6,Alto Potencial Virgen
1467320,1,Jóvenes Exploradores
1467321,3,Activos Multi-producto
1467322,1,Jóvenes Exploradores
1467323,4,Universitarios Estándar
1467324,1,Jóvenes Exploradores
1467325,1,Jóvenes Exploradores
1467326,1,Jóvenes Exploradores
1467327,6,Alto Potencial Virgen
1467328,1,Jóvenes Exploradores
1467330,6,Alto Potencial Virgen
1467331,6,Alto Potencial Virgen
1467332,1,Jóvenes Exploradores
1467333,1,Jóvenes Exploradores
1467334,1,Jóvenes Exploradores
1467335,5,Particulares Activos
1467336,3,Activos Multi-producto
1467337,1,Jóvenes Exploradores
1467339,1,Jóvenes Exploradores
1467340,1,Jóvenes Exploradores
1467341,1,Jóvenes Exploradores
1467342,4,Universitarios Estándar
1467344,1,Jóvenes Exploradores
1467346,6,Alto Potencial Virgen
1467347,1,Jóvenes Exploradores
1467349,1,Jóvenes Exploradores
1467350,1,Jóvenes Exploradores
1467351,1,Jóvenes Exploradores
1467352,6,Alto Potencial Virgen
1467353,1,Jóvenes Exploradores
1467354,5,Particulares Activos
1467355,2,Profesionales Dormidos
1467357,1,Jóvenes Exploradores
1467359,1,Jóvenes Exploradores
1467360,1,Jóvenes Exploradores
1467361,1,Jóvenes Exploradores
1467362,1,Jóvenes Exploradores
1467364,6,Alto Potencial Virgen
1467365,1,Jóvenes Exploradores
1467366,1,Jóvenes Exploradores
1467368,1,Jóvenes Exploradores
1467369,3,Activos Multi-producto
1467370,1,Jóvenes Exploradores
1467371,6,Alto Potencial Virgen
1467374,6,Alto Potencial Virgen
1467375,3,Activos Multi-producto
1467376,1,Jóvenes Exploradores
1467377,1,Jóvenes Exploradores
1467378,6,Alto Potencial Virgen
1467379,1,Jóvenes Exploradores
1467380,6,Alto Potencial Virgen
1467381,1,Jóvenes Exploradores
1467382,1,Jóvenes Exploradores
1467384,5,Particulares Activos
1467385,1,Jóvenes Exploradores
1467386,1,Jóvenes Exploradores
1467387,1,Jóvenes Exploradores
1467388,4,Universitarios Estándar
1467389,1,Jóvenes Exploradores
1467390,1,Jóvenes Exploradores
1467392,5,Particulares Activos
1467393,5,Particulares Activos
1467394,1,Jóvenes Exploradores
1467396,1,Jóvenes Exploradores
1467397,6,Alto Potencial Virgen
1467398,1,Jóvenes Exploradores
1467399,1,Jóvenes Exploradores
1467400,1,Jóvenes Exploradores
1467401,1,Jóvenes Exploradores
1467403,1,Jóvenes Exploradores
1467404,1,Jóvenes Exploradores
1467405,1,Jóvenes Exploradores
1467406,1,Jóvenes Exploradores
1467408,4,Universitarios Estándar
1467409,5,Particulares Activos
1467411,1,Jóvenes Exploradores
1467412,1,Jóvenes Exploradores
1467413,1,Jóvenes Exploradores
1467415,1,Jóvenes Exploradores
1467416,1,Jóvenes Exploradores
1467417,1,Jóvenes Exploradores
1467418,6,Alto Potencial Virgen
1467419,1,Jóvenes Exploradores
1467420,5,Particulares Activos
1467422,1,Jóvenes Exploradores
1467423,1,Jóvenes Exploradores
1467424,1,Jóvenes Exploradores
1467425,1,Jóvenes Exploradores
1467426,3,Activos Multi-producto
1467427,4,Universitarios Estándar
1467428,4,Universitarios Estándar
1467429,6,Alto Potencial Virgen
1467430,1,Jóvenes Exploradores
1467432,6,Alto Potencial Virgen
1467433,1,Jóvenes Exploradores
1467434,1,Jóvenes Exploradores
1467435,6,Alto Potencial Virgen
1467437,1,Jóvenes Exploradores
1467438,6,Alto Potencial Virgen
1467439,1,Jóvenes Exploradores
1467440,6,Alto Potencial Virgen
1467441,1,Jóvenes Exploradores
1467442,4,Universitarios Estándar
1467443,1,Jóvenes Exploradores
1467444,1,Jóvenes Exploradores
1467446,1,Jóvenes Exploradores
1467447,6,Alto Potencial Virgen
